numero;libelle;classe;sens;lettrable;collectif;niveau;compte_mere;actif
798000;REPRISES D'AMORTISSEMENTS;7;C;false;false;2;79;true
799000;REPRISE DE SUBVENTIONS D'INVESTISSEMENT ET AUTRES PRODUITS;7;C;false;false;2;79;true
8;COMPTES DES AUTRES CHARGES ET DES AUTRES PRODUITS;8;D/C;false;false;0;;true
81;VALEURS COMPTABLES DES CESSIONS D'IMMOBILISATIONS;8;D/C;false;false;1;8;true
811000;IMMOBILISATIONS INCORPORELLES;8;D/C;false;false;2;81;true
812000;IMMOBILISATIONS CORPORELLES;8;D/C;false;false;2;81;true
816000;IMMOBILISATIONS FINANCIÈRES;8;D/C;false;false;2;81;true
82;PRODUITS DES CESSIONS D'IMMOBILISATIONS;8;D/C;false;false;1;8;true
821000;IMMOBILISATIONS INCORPORELLES;8;D/C;false;false;2;82;true
822000;IMMOBILISATIONS CORPORELLES;8;D/C;false;false;2;82;true
826000;IMMOBILISATIONS FINANCIÈRES;8;D/C;false;false;2;82;true
83;CHARGES HORS ACTIVITÉS ORDINAIRES;8;D/C;false;false;1;8;true
831000;CHARGES H.A.O. CONSTATÉES;8;D/C;false;false;2;83;true
834000;PERTES SUR CRÉANCES H.A.O;8;D/C;false;false;2;83;true
835000;DONS ET LIBÉRALITÉS ACCORDÉS;8;D/C;false;false;2;83;true
836000;ABANDONS DE CRÉANCES CONSENTIS;8;D/C;false;false;2;83;true
837000;CHARGES LIEES AUX OPERATIONS DE LIQUIDATION;8;D/C;false;false;2;83;true
839000;CHARGES POUR DEPRECIATION ET PROVISIONS POUR RISQUES A COURT TERME H.A.O;8;D/C;false;false;2;83;true
84;PRODUITS HORS ACTIVITÉS ORDINAIRES;8;D/C;false;false;1;8;true
841000;PRODUITS H.A.O CONSTATÉS;8;D/C;false;false;2;84;true
845000;DONS ET LIBÉRALITÉS OBTENUS;8;D/C;false;false;2;84;true
846000;ABANDONS DE CRÉANCES OBTENUS;8;D/C;false;false;2;84;true
847000;PRODUITS LIES AUX OPERATIONS DE LIQUIDATION;8;D/C;false;false;2;84;true
848000;TRANSFERTS DE CHARGES H.A.O;8;D/C;false;false;2;84;true
849000;REPRISES DE CHARGES POUR DEPRECIATION ET PROVISIONS POUR RISQUE A COURT TERRME H.A.O;8;D/C;false;false;2;84;true
85;DOTATIONS HORS ACTIVITÉS ORDINAIRES;8;D/C;false;false;1;8;true
851000;DOTATIONS AUX PROVISIONS RÉGLEMENTÉES;8;D/C;false;false;2;85;true
852000;DOTATIONS AUX AMORTISSEMENTS H.A.O;8;D/C;false;false;2;85;true
853000;DOTATIONS AUX DÉPRÉCIATIONS H.A.O;8;D/C;false;false;2;85;true
854000;DOTATIONS AUX PROVISIONS POUR RISQUES ET CHARGES H.A.O;8;D/C;false;false;2;85;true
858000;AUTRES DOTATIONS H.A.O;8;D/C;false;false;2;85;true
86;REPRISES HORS ACTIVITÉS ORDINAIRES;8;D/C;false;false;1;8;true
861000;REPRISES DE PROVISIONS RÉGLEMENTÉES;8;D/C;false;false;2;86;true
862000;REPRISES D’AMORTISSEMENTS;8;D/C;false;false;2;86;true
863000;REPRISES DE DÉPRÉCIATIONS H.A.O;8;D/C;false;false;2;86;true
864000;REPRISES DE PROVISIONS POUR RISQUES ET CHARGES H.A.O;8;D/C;false;false;2;86;true
868000;AUTRES REPRISES H.A.O;8;D/C;false;false;2;86;true
87;PARTICIPATION DES TRAVAILLEURS;8;D/C;false;false;1;8;true
871000;PARTICIPATION LÉGALE AUX BÉNÉFICES;8;D/C;false;false;2;87;true
874000;PARTICIPATION CONTRACTUELLE AUX BÉNÉFICES;8;D/C;false;false;2;87;true
878000;AUTRES PARTICIPATIONS;8;D/C;false;false;2;87;true
88;SUBVENTIONS D'ÉQUILIBRE;8;D/C;false;false;1;8;true
881000;ÉTAT;8;D/C;false;false;2;88;true
884000;COLLECTIVITÉS PUBLIQUES;8;D/C;false;false;2;88;true
886000;GROUPE;8;D/C;false;false;2;88;true
888000;AUTRES;8;D/C;false;false;2;88;true
89;IMPÔTS SUR LE RÉSULTAT;8;D/C;false;false;1;8;true
891000;IMPÔTS SUR LES BÉNÉFICES DE L'EXERCICE;8;D/C;false;false;2;89;true
891100;Activités exercées dans l'État;8;D/C;false;false;3;891000;true
891200;Activités exercées dans les autres États de la Région;8;D/C;false;false;3;891000;true
891300;Activités exercées hors Région;8;D/C;false;false;3;891000;true
892000;RAPPEL D'IMPÔTS SUR RÉSULTATS ANTÉRIEURS;8;D/C;false;false;2;89;true
895000;IMPÔT MINIMUM FORFAITAIRE (I.M.F.);8;D/C;false;false;2;89;true
899000;DÉGRÈVEMENTS ET ANNULATIONS D’IMPÔTS SUR RÉSULTATS ANTÉRIEURS;8;D/C;false;false;2;89;true
899100;Dégrèvements;8;D/C;false;false;3;899000;true
899400;Annulations pour pertes rétroactives;8;D/C;false;false;3;899000;true
